term,ccode,section,instructor,organization,expl_lvl,q_treatment,visual,oral,help,interesting,overall,attendance,assign_helpful,printed_notes,textbook,new_material,assign_amount,hours_outside,num_responses,enrolled
1141,"['AMATH 242', 'CS 371']",1,Lori Case,1.0,3.0,1.0,1.5,1.5,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,40,77
1155,['CS 234'],1,Safaa Bedawi,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,55,95
1165,['ACTSC 631'],1,Bin Li,2.0,3.0,1.0,1.5,1.5,2.0,2.0,2.0,1.0,1.5,1.0,2.0,3.0,3.0,2.0,16,18
1161,['MATH 136'],4,Gabriel Gauthier-Shalom,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,114,192
1159,['MATH 237'],5,Fernando Alburquerque,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,46,97
1171,"['AMATH 332', 'PMATH 332']",1,Satish Pandey,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,18,50
1141,['STAT 431'],1,Leilei Zeng,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,45,110
1159,['STAT 230'],3,Greg Rice,1.0,3.0,1.0,1.0,1.0,1.5,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,86,187
1175,['ACTSC 632'],1,Christiane Lemieux,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,11,16
1181,['STAT 330'],1,Yingli Qin,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,53,145
1141,['CS 240'],1,Shahin Kamali,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,23,55
1135,['STAT 340'],2,Ali Ghodsi Boushehri,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,83,136
1165,['CS 330'],1,Ahmed Ibrahim,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,44,118
1179,['MATH 249'],1,Ian Goulden,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.0,3.0,2.0,24,45
1171,['MATH 104'],81,Anita Santin,3.0,3.0,4.0,3.0,2.5,4.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,7,36
1161,"['CS 489', 'CS 698']",3,Jimmy Lin,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.5,46,68
1135,['MATH 235'],2,Clinton Loo,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,33,89
1145,['CO 250'],3,Joseph Cheriyan,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.5,3.0,3.0,34,72
1165,['CS 338'],1,Eyhab Al-Masri,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.5,43,99
1139,['STAT 206'],1,William James Marshall,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,4.0,1.0,67,130
1155,['MATH 237'],4,Francine Vinette,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,6,19
1169,['AMATH 442'],1,Sander Rhebergen,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,11,13
1131,"['ACTSC 453', 'ACTSC 853']",1,Rick Johnston,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,30,81
1179,['MATH 237'],2,Mukto Akash,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,51,112
1155,['CS 341'],2,Mark Petrick,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,19,76
1161,['STAT 211'],2,Joslin Goh,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,37,111
1179,['CS 349'],2,Daniel Vogel,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,44,81
1165,['COMM 321'],1,Peter Blake,2.0,3.0,1.5,2.0,1.5,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,12,52
1151,['COMM 421'],1,Brent Matheson,3.0,3.0,2.5,3.0,2.5,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,12,35
1159,['CS 135'],10,Adam Roegiest,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,55,83
1185,['ACTSC 231'],2,Emily Kozlowski,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,53,95
1181,"['CS 486', 'CS 686']",2,Jesse Hoey,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,33,79
1151,['MATH 128'],5,Paula Smith,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,40,111
1141,['MATH 136'],7,Janelle Resch,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,37,62
1131,"['AMATH 455', 'AMATH 655']",1,Don Chang,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,3.0,3.0,3.0,1.5,18,24
1175,"['CS 475', 'CS 675']",1,Yangang Chen,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,22,35
1175,['ACTSC 372'],1,Hamy Fahmy,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,79,179
1161,['STAT 202'],2,Nagham Mohammad,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,53,113
1161,['MATH 128'],6,Paula Smith,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,41,112
1181,['STAT 321'],1,Riley Metzger,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,31,52
1161,['PMATH 365'],1,Ruxandra Moraru,2.0,3.0,1.5,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,22,41
1151,['MATH 138'],1,Francine Vinette,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.5,3.0,3.0,2.0,99,191
1141,['MATH 138'],8,Francine Vinette,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.5,2.0,3.0,3.0,2.5,28,50
1149,['STAT 202'],1,Dina Dawoud,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,146,305
1145,"['CS 456', 'CS 656']",2,Faten Zhani,2.0,3.0,1.5,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,28,65
1171,['ACTSC 372'],2,Ben Feng,1.0,3.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.5,2.0,3.0,3.0,2.0,20,30
1175,['ACTSC 631'],1,Ken Seng Tan,1.0,3.0,1.0,2.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,9,16
1179,['MATH 135'],2,Shane Bauman,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,41,60
1131,['MATH 136'],5,Edward Dupont,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,110,181
1181,['MATH 235'],2,Giang Tran,2.0,3.0,2.0,2.0,2.0,1.5,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,50,141
1149,['PMATH 330'],1,Alexander Wires,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.5,3.0,3.0,2.0,22,40
1155,['STAT 443'],1,Surya Banerjee,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,103,185
1131,['STAT 231'],1,Don McLeish,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,103,313
1131,['AMATH 373'],1,Zoran Miskovic,2.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,21,33
1169,['CS 370'],1,Jeff Orchard,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,50,83
1161,['MATH 138'],8,Jordan Hamilton,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,43,60
1135,['PMATH 360'],1,Lee Dickey,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.5,3.0,3.0,2.0,40,61
1179,['CS 246'],1,Abbas Heydarnoori,2.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.5,2.5,3.0,2.0,4.0,19,42
1165,['MATH 648'],81,Brian Forrest,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,4.0,11,40
1169,['CS 135'],3,Dan Holtby,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.5,1.0,2.0,2.0,2.0,3.0,3.0,3.0,62,85
1141,"['CM 730', 'CS 487', 'CS 687']",1,George Labahn,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,16,20
1131,['MATH 128'],6,Paula Smith,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,30,76
1169,['CS 858'],2,Urs Hengartner,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,14,16
1169,['CS 246'],4,Jeffrey Avery,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,4.0,49,79
1175,['STAT 332'],1,Joslin Goh,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,62,145
1159,['ACTSC 615'],1,Doug Andrews,3.0,3.0,3.0,3.0,3.0,1.5,2.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,13,21
1139,['STAT 372'],1,Reza Ramezan,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,42,84
1139,['MATH 135'],1,Janelle Resch,2.0,3.0,2.5,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,16,31
1145,"['PMATH 441', 'PMATH 641']",1,Stephen New,2.0,3.0,1.0,2.0,1.5,1.0,2.0,2.0,1.0,2.0,1.5,1.5,3.0,2.5,2.0,10,11
1151,['MATH 128'],1,Clinton Loo,1.0,3.0,2.0,1.0,1.0,1.5,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,63,121
1155,['ACTSC 331'],1,Mary Hardy,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,37,48
1155,['AMATH 231'],1,Joe West,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,24,41
1175,"['CS 486', 'CS 686']",1,Pascal Poupart,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,42,110
1185,"['CS 454', 'CS 654']",2,Khuzaima Daudjee,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,21,62
1185,['AMATH 351'],1,Puneet Sharma,1.5,3.0,2.0,2.0,2.0,1.5,2.0,2.0,1.0,1.5,2.0,1.0,3.0,3.0,2.0,24,51
1171,['AMATH 777'],1,Zoran Miskovic,2.0,3.0,1.0,1.0,1.0,1.5,1.0,2.0,1.0,1.0,1.0,1.5,3.0,3.0,3.0,3,8
1185,['CS 330'],1,Reid Charles Kerr,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,35,105
1135,['STAT 333'],1,Mehdi Molkaraie,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.5,3.0,3.0,2.0,65,120
1149,['CS 135'],6,Jeff Orchard,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,69,103
1179,['ACTSC 371'],2,Peter Blake,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,34,87
1175,['CS 245'],1,Jonathan Buss,4.5,3.0,3.0,3.0,4.0,3.5,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,17,47
1139,['STAT 333'],2,Peisong Han,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.5,2.0,3.0,3.0,2.0,19,45
1161,['PMATH 399'],1,Ruxandra Moraru,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,7,14
1135,"['CS 458', 'CS 658']",1,Ian Goldberg,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,43,69
1131,['ACTSC 331'],1,Rocky Cui,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.5,2.0,2.0,3.0,3.0,2.0,47,95
1181,['MATH 128'],5,Tristan Freiberg,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,34,101
1161,['COMM 231'],1,Joe Radocchia,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.5,2.0,2.0,2.0,3.0,3.0,2.0,38,94
1179,['CS 136'],2,Dan Holtby,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,3.0,42,88
1185,['CO 454'],1,Chaitanya Swamy,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.5,2.0,3.0,3.0,3.0,23,42
1151,['MATH 135'],3,Kai Cheong Chan,2.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,1.5,2.0,2.0,1.0,2.0,3.0,2.0,46,115
1149,['STAT 322'],1,Kun Liang,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,20,30
1131,['MATH 239'],2,Penny Haxell,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,67,95
1149,"['CS 456', 'CS 656']",1,Noura Limam,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,32,54
1181,['MATH 135'],2,Shane Bauman,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,2.0,3.0,3.0,3.0,34,59
1171,"['CS 454', 'CS 654']",2,Khuzaima Daudjee,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,35,62
1179,['MATH 135'],16,Miza Rahaman,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,32,43
1141,['STAT 333'],1,Steve Drekic,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.5,2.0,3.0,3.0,2.0,46,115
1161,['CS 846'],1,Michael Godfrey,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,17,17
1179,['CS 251'],3,Huma Kamal,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,30,70
1179,['PMATH 336'],1,Jonathan Herman,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,13,23
1155,['CO 327'],1,Ricardo Fukasawa,2.0,3.0,2.0,2.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.5,3.0,3.0,2.0,6,17
1155,['CS 370'],1,Yuying Li,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,31,69
1131,"['CS 492', 'CS 692']",1,Robin Cohen,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,37,39
1179,"['CS 489', 'CS 698']",2,Yaoliang Yu,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,45,70
1165,['ACTSC 635'],1,Diana Skrzydlo,2.0,3.0,1.0,2.0,2.0,1.5,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,15,18
1181,['CS 779'],1,Stephen Mann,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,5,8
1169,['CO 227'],1,Patrick Roh,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,22,58
1151,['MATH 135'],5,Joseph Cheriyan,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,40,88
1169,['STAT 333'],2,Yi Shen,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,57,105
1165,['STAT 340'],1,Riley Metzger,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,121,245
1171,['CS 251'],3,Rosina Kharal Kharal,2.0,3.0,1.5,2.0,2.0,1.5,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,40,70
1131,['MATH 207'],1,Killian Miller,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,9,17
1135,['CS 338'],1,Frank Tompa,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,79,116
1169,['MATH 124'],1,Jordan Hamilton,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,1.0,2.0,3.0,3.0,1.0,84,199
1175,['CO 631'],1,Ian Goulden,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,5,11
1169,"['PMATH 465', 'PMATH 665']",1,Spiro Karigiannis,1.5,3.0,1.5,2.0,1.0,2.0,1.5,1.5,1.0,1.5,1.0,1.0,2.5,2.0,4.0,6,14
1135,['CS 763'],1,Timothy Chan,1.0,3.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,13,14
1169,['CS 241'],2,Troy Michael Vasiga,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.5,3.0,3.0,3.0,39,70
1169,['CS 848'],2,Gordon Cormack,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.5,1.5,1.5,3.0,3.0,2.5,8,9
1171,['MATH 136'],7,Ryan Trelford,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.5,39,60
1179,['MATH 135'],8,Ryan Trelford,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.5,49,59
1171,['MATH 128'],5,Midhun KS Kathanaruparambil Sukumaran,2.0,3.0,2.5,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,2.5,28,63
1155,['MATH 237'],3,Sean Speziale,2.0,3.0,1.5,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,47,118
1139,['CS 341'],2,Alex Lopez-Ortiz,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,62,90
1149,['STAT 330'],1,Grace Yi,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,25,84
1131,['CO 372'],1,Konstantinos Georgiou,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,62,119
1145,['CS 247'],1,Joanne Atlee,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,83,127
1171,['CS 115'],3,Collin Roberts,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,33,87
1151,"['CM 764', 'STAT 444', 'STAT 844']",1,Shoja'eddin Chenouri,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,35,55
1175,"['CS 454', 'CS 654']",1,Samer Al Kiswany,2.0,3.0,1.0,2.0,2.0,2.5,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,38,82
1171,"['CS 462', 'CS 662']",1,Jeffrey Shallit,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,13,27
1151,['AMATH 391'],1,Edward Vrscay,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,9,17
1165,['CS 360'],1,John Watrous,1.0,3.0,1.0,2.0,1.0,1.5,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,23,56
1145,['CS 432'],1,Suzanne Safayeni,1.5,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,44,72
1159,['CS 245'],3,Jonathan Buss,3.0,2.5,3.0,3.0,3.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,32,75
1135,['AMATH 351'],1,Francis Poulin,1.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,25,30
1159,['ACTSC 612'],1,Ken Seng Tan,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,2.0,13,21
1165,['CS 240'],4,Lesley Ann Istead,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,28,83
1159,['CS 245'],2,Jonathan Buss,3.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,37,80
1185,['CS 341'],4,Nathan Harms,3.0,3.0,2.0,3.0,2.0,2.5,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,16,50
1161,['AMATH 250'],1,David Harmsworth,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,55,95
1181,['PMATH 945'],1,Ben Webster,4.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.5,2.0,4.0,1.0,5,16
1145,['CS 350'],2,Ken Salem,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,31,59
1165,['CS 241'],3,Dan Holtby,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.5,28,66
1149,['MATH 103'],1,Barry Ferguson,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,19,59
1149,"['CO 450', 'CO 650']",1,Bill Cook,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,19,27
1151,['STAT 340'],1,Riley Metzger,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,83,147
1171,['CS 251'],1,Stephen Mann,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,52,80
1155,['STAT 334'],1,Diana Skrzydlo,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.5,2.0,1.5,3.0,3.0,2.0,20,35
1175,['CS 136'],3,Mark Petrick,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,62,90
1159,['MATH 135'],14,Jennifer Nelson,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,48,60
1175,['MATH 235'],4,Francine Vinette,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.5,1.5,1.0,3.0,3.0,2.0,22,29
1171,['MATH 128'],1,Paula Smith,4.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,36,111
1185,['CO 380'],1,Ian VanderBurgh,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.5,3.0,3.0,2.0,41,78
1161,['CS 136'],11,Albert Heinle,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.5,3.0,3.0,3.0,32,56
1139,['CS 349'],2,Byron Weber Becker,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,33,57
1169,"['CS 466', 'CS 666']",1,Eric Blais,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.5,3.0,2.0,3.0,28,55
1141,['CS 245'],1,Richard Trefler,3.0,3.0,3.0,3.0,3.0,2.5,2.5,3.0,1.0,1.0,2.0,2.5,3.0,3.0,2.0,12,63
1181,['CS 251'],3,Stephen Mann,2.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,43,79
